# cpu=11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz
# kernel=Linux 6.6.87.2-microsoft-standard-WSL2
# compiler=gcc 11.4.0
# date=2026-08-24T19:38:15Z
# git_sha=971fd2e
# tsc_usable=1 tsc_flags_known=1 ns_per_tick=0.323874
# timer_overhead_ns=6.48
# profile=paranoid metadata_bytes=40
# counters=on
workload,allocator,rep,ops,ns_total,ops_per_sec,mean_ns,p50_ns,p99_ns,p999_ns,max_ns,timer_overhead_ns,peak_payload_bytes,peak_block_bytes,peak_blocks,util_pct,meta_bytes_per_alloc,quarantined,arena_bytes,seed
realloc_grow,system,9,200001,47973599,4168980.5,197.6,29.1,2232.1,2636.3,147621.0,6.48,0,0,0,0.00,0.0,0,67108864,20260818
realloc_grow,system,10,200001,48130518,4155388.5,198.2,28.8,2221.8,2895.4,64902.7,6.48,0,0,0,0.00,0.0,0,67108864,20260819
realloc_grow,system,11,200001,47024884,4253088.6,193.4,27.2,2242.5,2594.9,224400.4,6.48,0,0,0,0.00,0.0,0,67108864,20260820
fragmentation,mars,1,32768,9531999,3437684.0,151.2,141.2,431.4,1320.1,14913.4,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260810
fragmentation,mars,2,32768,11773621,2783171.0,185.9,158.7,472.9,4076.9,28711.1,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260811
fragmentation,mars,3,32768,10284337,3186204.4,156.4,129.5,439.2,3766.0,84664.8,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260812
fragmentation,mars,4,32768,9283128,3529844.7,143.8,128.9,470.3,1133.6,16868.6,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260813
fragmentation,mars,5,32768,12014940,2727271.2,181.7,163.2,431.4,993.6,47011.9,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260814
fragmentation,mars,6,32768,9337236,3509389.7,150.9,137.3,446.9,750.1,85724.2,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260815
fragmentation,mars,7,32768,9074022,3611188.1,143.5,122.4,395.1,739.7,39922.9,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260816
fragmentation,mars,8,32768,9283283,3529785.7,147.4,123.7,397.7,864.1,14596.0,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260817
fragmentation,mars,9,32768,8987548,3645933.2,139.6,123.7,348.5,558.4,18477.0,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260818
fragmentation,mars,10,32768,9057115,3617929.1,141.5,126.3,395.1,719.0,16194.3,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260819
fragmentation,mars,11,32768,9008584,3637419.6,137.6,137.3,358.9,605.0,31125.2,6.48,8650752,9437184,16384,91.67,48.0,0,67108864,20260820
fragmentation,system,1,32768,1581776,20715954.7,20.1,16.5,57.0,92.6,39690.4,6.48,0,0,0,0.00,0.0,0,67108864,20260810
fragmentation,system,2,32768,1609403,20360344.8,20.4,17.2,58.9,98.5,30638.8,6.48,0,0,0,0.00,0.0,0,67108864,20260811
fragmentation,system,3,32768,1779820,18410850.5,22.7,19.1,58.6,109.5,45154.5,6.48,0,0,0,0.00,0.0,0,67108864,20260812
fragmentation,system,4,32768,1620300,20223415.4,20.4,16.5,66.4,250.0,30897.9,6.48,0,0,0,0.00,0.0,0,67108864,20260813
fragmentation,system,5,32768,1507491,21736779.9,19.1,16.5,53.8,82.3,28079.2,6.48,0,0,0,0.00,0.0,0,67108864,20260814
fragmentation,system,6,32768,2335388,14031073.2,29.5,19.8,107.5,369.2,41727.6,6.48,0,0,0,0.00,0.0,0,67108864,20260815
fragmentation,system,7,32768,1532163,21386758.5,19.4,17.2,58.6,92.6,28113.2,6.48,0,0,0,0.00,0.0,0,67108864,20260816
fragmentation,system,8,32768,1561590,20983740.9,20.4,17.2,55.4,91.3,45088.1,6.48,0,0,0,0.00,0.0,0,67108864,20260817
fragmentation,system,9,32768,1583826,20689141.4,20.4,16.5,59.3,97.2,28814.1,6.48,0,0,0,0.00,0.0,0,67108864,20260818
fragmentation,system,10,32768,1619201,20237141.7,20.4,18.5,57.6,91.3,30534.5,6.48,0,0,0,0.00,0.0,0,67108864,20260819
fragmentation,system,11,32768,2228819,14701956.5,31.4,20.1,97.2,501.4,51817.8,6.48,0,0,0,0.00,0.0,0,67108864,20260820
validated_access,mars,1,400000,945140044,423217.7,2072.1,122.4,8906.5,19394.8,528234.7,6.48,65536,65584,1,99.93,48.0,0,67108864,20260810
validated_access,mars,2,400000,969762036,412472.3,2119.8,123.1,9113.8,22048.0,763424.0,6.48,65536,65584,1,99.93,48.0,0,67108864,20260811
validated_access,mars,3,400000,1010686103,395770.8,2205.3,122.4,9362.5,23374.6,8287502.1,6.48,65536,65584,1,99.93,48.0,0,67108864,20260812
validated_access,mars,4,400000,946879375,422440.3,2074.1,121.8,8989.4,21218.9,472629.1,6.48,65536,65584,1,99.93,48.0,0,67108864,20260813
validated_access,mars,5,400000,973288978,410977.6,2129.8,123.1,9072.3,21716.4,3818408.8,6.48,65536,65584,1,99.93,48.0,0,67108864,20260814
validated_access,mars,6,400000,999723846,400110.5,2181.0,122.4,9238.2,27022.7,652398.4,6.48,65536,65584,1,99.93,48.0,0,67108864,20260815
validated_access,mars,7,400000,981054788,407724.4,2150.2,121.8,9238.2,20224.0,8117499.5,6.48,65536,65584,1,99.93,48.0,0,67108864,20260816
validated_access,mars,8,400000,974689896,410386.9,2129.1,121.8,9113.8,21218.9,510289.5,6.48,65536,65584,1,99.93,48.0,0,67108864,20260817
validated_access,mars,9,400000,994840923,402074.3,2168.3,121.8,9155.3,23043.0,5048496.8,6.48,65536,65584,1,99.93,48.0,0,67108864,20260818
validated_access,mars,10,400000,1017273058,393208.1,2221.1,123.1,9155.3,23208.8,6887931.0,6.48,65536,65584,1,99.93,48.0,0,67108864,20260819
validated_access,mars,11,400000,1062118328,376605.9,2291.1,123.1,9404.0,26027.8,9184249.9,6.48,65536,65584,1,99.93,48.0,0,67108864,20260820
validated_access,system,1,400000,144048809,2776836.6,292.8,8.7,1289.0,2377.2,186204.7,6.48,0,0,0,0.00,0.0,0,67108864,20260810
validated_access,system,2,400000,141133008,2834205.9,286.3,8.4,1268.3,2242.5,264329.8,6.48,0,0,0,0.00,0.0,0,67108864,20260811
validated_access,system,3,400000,137748544,2903841.9,278.9,8.4,1221.7,2221.8,260247.4,6.48,0,0,0,0.00,0.0,0,67108864,20260812
validated_access,system,4,400000,139265304,2872215.8,281.8,8.4,1273.5,2315.0,270101.6,6.48,0,0,0,0.00,0.0,0,67108864,20260813
validated_access,system,5,400000,134138662,2981988.9,273.0,8.1,1206.1,2221.8,123557.8,6.48,0,0,0,0.00,0.0,0,67108864,20260814
validated_access,system,6,400000,133354893,2999515.0,271.1,8.1,1211.3,1931.6,158947.1,6.48,0,0,0,0.00,0.0,0,67108864,20260815
validated_access,system,7,400000,135911144,2943099.4,276.6,8.4,1175.0,1973.0,247314.1,6.48,0,0,0,0.00,0.0,0,67108864,20260816
validated_access,system,8,400000,136010345,2940952.8,275.9,8.1,1221.7,2211.4,623283.5,6.48,0,0,0,0.00,0.0,0,67108864,20260817
validated_access,system,9,400000,135051992,2961822.3,274.0,8.1,1237.2,2232.1,121391.1,6.48,0,0,0,0.00,0.0,0,67108864,20260818
validated_access,system,10,400000,135746185,2946675.8,275.3,8.4,1226.8,2201.0,133770.8,6.48,0,0,0,0.00,0.0,0,67108864,20260819
validated_access,system,11,400000,136487745,2930666.0,278.2,8.1,1190.6,2221.8,140047.2,6.48,0,0,0,0.00,0.0,0,67108864,20260820
